category,creator,lang,flavour,bytes,date,file
wikipedia,wikipedia,hi,all_maxi,2147483648,2026-07,wikipedia_hi_all_maxi_2026-07.zim
wikipedia,wikipedia,hi,all_mini,396361728,2026-07,wikipedia_hi_all_mini_2026-07.zim
wikipedia,wikipedia,hi,all_nopic,843055104,2026-07,wikipedia_hi_all_nopic_2026-07.zim
wikipedia,wikipedia,hi,basketball_maxi,1887437,2026-05,wikipedia_hi_basketball_maxi_2026-05.zim
wikipedia,wikipedia,hi,basketball_nopic,1468006,2026-05,wikipedia_hi_basketball_nopic_2026-05.zim
wikipedia,wikipedia,hi,chemistry_maxi,22020096,2026-07,wikipedia_hi_chemistry_maxi_2026-07.zim
wikipedia,wikipedia,hi,chemistry_mini,3460301,2026-07,wikipedia_hi_chemistry_mini_2026-07.zim
wikipedia,wikipedia,hi,chemistry_nopic,5662310,2026-07,wikipedia_hi_chemistry_nopic_2026-07.zim
wikipedia,wikipedia,hi,computer_maxi,38797312,2026-07,wikipedia_hi_computer_maxi_2026-07.zim
wikipedia,wikipedia,hi,computer_nopic,12582912,2026-07,wikipedia_hi_computer_nopic_2026-07.zim
wikipedia,wikipedia,hi,cricket_maxi,40894464,2026-07,wikipedia_hi_cricket_maxi_2026-07.zim
wikipedia,wikipedia,hi,cricket_nopic,28311552,2026-07,wikipedia_hi_cricket_nopic_2026-07.zim
wikipedia,wikipedia,hi,football_maxi,16777216,2026-07,wikipedia_hi_football_maxi_2026-07.zim
wikipedia,wikipedia,hi,football_nopic,7130317,2026-07,wikipedia_hi_football_nopic_2026-07.zim
wikipedia,wikipedia,hi,geography_maxi,42991616,2026-07,wikipedia_hi_geography_maxi_2026-07.zim
wikipedia,wikipedia,hi,geography_nopic,10485760,2026-07,wikipedia_hi_geography_nopic_2026-07.zim
wikipedia,wikipedia,hi,history_maxi,50331648,2026-07,wikipedia_hi_history_maxi_2026-07.zim
wikipedia,wikipedia,hi,history_nopic,14680064,2026-07,wikipedia_hi_history_nopic_2026-07.zim
wikipedia,wikipedia,hi,indian-cinema_maxi,45088768,2026-07,wikipedia_hi_indian-cinema_maxi_2026-07.zim
wikipedia,wikipedia,hi,indian-cinema_nopic,18874368,2026-07,wikipedia_hi_indian-cinema_nopic_2026-07.zim
wikipedia,wikipedia,hi,mathematics_maxi,33554432,2026-07,wikipedia_hi_mathematics_maxi_2026-07.zim
wikipedia,wikipedia,hi,mathematics_mini,5033165,2026-07,wikipedia_hi_mathematics_mini_2026-07.zim
wikipedia,wikipedia,hi,mathematics_nopic,11534336,2026-07,wikipedia_hi_mathematics_nopic_2026-07.zim
wikipedia,wikipedia,hi,medicine_maxi,77594624,2026-05,wikipedia_hi_medicine_maxi_2026-05.zim
wikipedia,wikipedia,hi,medicine_nopic,19922944,2026-05,wikipedia_hi_medicine_nopic_2026-05.zim
wikipedia,wikipedia,hi,molcell_maxi,20971520,2026-04,wikipedia_hi_molcell_maxi_2026-04.zim
wikipedia,wikipedia,hi,molcell_nopic,14680064,2026-04,wikipedia_hi_molcell_nopic_2026-04.zim
wikipedia,wikipedia,hi,movies_maxi,122683392,2026-07,wikipedia_hi_movies_maxi_2026-07.zim
wikipedia,wikipedia,hi,movies_nopic,50331648,2026-07,wikipedia_hi_movies_nopic_2026-07.zim
wikipedia,wikipedia,hi,physics_maxi,71303168,2026-07,wikipedia_hi_physics_maxi_2026-07.zim
wikipedia,wikipedia,hi,physics_mini,7130317,2026-07,wikipedia_hi_physics_mini_2026-07.zim
wikipedia,wikipedia,hi,physics_nopic,13631488,2026-07,wikipedia_hi_physics_nopic_2026-07.zim
wikipedia,wikipedia,hi,top_maxi,1015021568,2025-09,wikipedia_hi_top_maxi_2025-09.zim
wikipedia,wikipedia,hi,top_mini,157286400,2025-10,wikipedia_hi_top_mini_2025-10.zim
wikipedia,wikipedia,hi,top_nopic,353370112,2025-10,wikipedia_hi_top_nopic_2025-10.zim
wikipedia,wikipedia,hif,all_maxi,95420416,2026-07,wikipedia_hif_all_maxi_2026-07.zim
wikipedia,wikipedia,hif,all_nopic,18874368,2026-07,wikipedia_hif_all_nopic_2026-07.zim
wikipedia,wikipedia,hr,all_maxi,3543348019,2026-03,wikipedia_hr_all_maxi_2026-03.zim
wikipedia,wikipedia,hr,all_mini,332398592,2026-06,wikipedia_hr_all_mini_2026-06.zim
wikipedia,wikipedia,hr,all_nopic,935329792,2026-06,wikipedia_hr_all_nopic_2026-06.zim
wikipedia,wikipedia,hr,top_maxi,1503238554,2026-07,wikipedia_hr_top_maxi_2026-07.zim
wikipedia,wikipedia,hr,top_mini,81788928,2026-07,wikipedia_hr_top_mini_2026-07.zim
wikipedia,wikipedia,hr,top_nopic,321912832,2026-07,wikipedia_hr_top_nopic_2026-07.zim
wikipedia,wikipedia,hsb,all_maxi,211812352,2026-07,wikipedia_hsb_all_maxi_2026-07.zim
wikipedia,wikipedia,hsb,all_nopic,30408704,2026-07,wikipedia_hsb_all_nopic_2026-07.zim
wikipedia,wikipedia,ht,all_maxi,636485632,2026-07,wikipedia_ht_all_maxi_2026-07.zim
wikipedia,wikipedia,ht,all_nopic,114294784,2026-07,wikipedia_ht_all_nopic_2026-07.zim
wikipedia,wikipedia,hu,all_maxi,11811160064,2026-06,wikipedia_hu_all_maxi_2026-06.zim
wikipedia,wikipedia,hu,all_mini,896532480,2026-06,wikipedia_hu_all_mini_2026-06.zim
wikipedia,wikipedia,hu,all_nopic,3758096384,2026-06,wikipedia_hu_all_nopic_2026-05.zim
wikipedia,wikipedia,hu,top_maxi,2684354560,2026-04,wikipedia_hu_top_maxi_2026-04.zim
wikipedia,wikipedia,hu,top_mini,116391936,2026-07,wikipedia_hu_top_mini_2026-07.zim
wikipedia,wikipedia,hu,top_nopic,680525824,2026-07,wikipedia_hu_top_nopic_2026-07.zim
wikipedia,wikipedia,hy,all_maxi,6979321856,2026-05,wikipedia_hy_all_maxi_2026-05.zim
wikipedia,wikipedia,hy,all_mini,823132160,2026-05,wikipedia_hy_all_mini_2026-05.zim
wikipedia,wikipedia,hy,all_nopic,2254857830,2026-05,wikipedia_hy_all_nopic_2026-05.zim
wikipedia,wikipedia,hy,top_maxi,1825361101,2026-07,wikipedia_hy_top_maxi_2026-07.zim
wikipedia,wikipedia,hy,top_mini,145752064,2026-07,wikipedia_hy_top_mini_2026-07.zim
wikipedia,wikipedia,hy,top_nopic,457179136,2026-07,wikipedia_hy_top_nopic_2026-07.zim
wikipedia,wikipedia,hyw,all_maxi,386924544,2026-07,wikipedia_hyw_all_maxi_2026-07.zim
wikipedia,wikipedia,hyw,all_nopic,75497472,2026-07,wikipedia_hyw_all_nopic_2026-07.zim
wikipedia,wikipedia,ia,all_maxi,825229312,2026-07,wikipedia_ia_all_maxi_2026-07.zim
wikipedia,wikipedia,ia,all_nopic,68157440,2026-07,wikipedia_ia_all_nopic_2026-07.zim
wikipedia,wikipedia,id,all_maxi,10093173146,2026-05,wikipedia_id_all_maxi_2026-05.zim
wikipedia,wikipedia,id,all_mini,1395864371,2026-05,wikipedia_id_all_mini_2026-05.zim
wikipedia,wikipedia,id,all_nopic,3758096384,2026-05,wikipedia_id_all_nopic_2026-05.zim
wikipedia,wikipedia,id,top_maxi,2147483648,2026-06,wikipedia_id_top_maxi_2026-06.zim
wikipedia,wikipedia,id,top_mini,174063616,2026-06,wikipedia_id_top_mini_2026-06.zim
wikipedia,wikipedia,id,top_nopic,653262848,2026-06,wikipedia_id_top_nopic_2026-06.zim
wikipedia,wikipedia,ie,all_maxi,190840832,2026-07,wikipedia_ie_all_maxi_2026-07.zim
wikipedia,wikipedia,ie,all_nopic,25165824,2026-07,wikipedia_ie_all_nopic_2026-07.zim
wikipedia,wikipedia,ig,all_maxi,605028352,2026-07,wikipedia_ig_all_maxi_2026-07.zim
wikipedia,wikipedia,ig,all_nopic,206569472,2026-07,wikipedia_ig_all_nopic_2026-07.zim
wikipedia,wikipedia,ik,all_maxi,9332326,2026-05,wikipedia_ik_all_maxi_2026-05.zim
wikipedia,wikipedia,ik,all_nopic,892928,2026-05,wikipedia_ik_all_nopic_2026-05.zim
wikipedia,wikipedia,ilo,all_maxi,209715200,2026-07,wikipedia_ilo_all_maxi_2026-07.zim
wikipedia,wikipedia,ilo,all_nopic,60817408,2026-07,wikipedia_ilo_all_nopic_2026-07.zim
wikipedia,wikipedia,inh,all_maxi,38797312,2026-07,wikipedia_inh_all_maxi_2026-07.zim
wikipedia,wikipedia,inh,all_nopic,9646899,2026-07,wikipedia_inh_all_nopic_2026-07.zim
wikipedia,wikipedia,io,all_maxi,697303040,2026-07,wikipedia_io_all_maxi_2026-07.zim
wikipedia,wikipedia,io,all_nopic,75497472,2026-07,wikipedia_io_all_nopic_2026-07.zim
wikipedia,wikipedia,is,all_maxi,766509056,2026-07,wikipedia_is_all_maxi_2026-07.zim
wikipedia,wikipedia,is,all_nopic,174063616,2026-07,wikipedia_is_all_nopic_2026-07.zim
wikipedia,wikipedia,it,all_maxi,30064771072,2026-02,wikipedia_it_all_maxi_2026-02.zim
wikipedia,wikipedia,it,all_mini,2362232013,2026-05,wikipedia_it_all_mini_2026-05.zim
wikipedia,wikipedia,it,all_nopic,8912057139,2026-05,wikipedia_it_all_nopic_2026-05.zim
wikipedia,wikipedia,it,medicine_maxi,397410304,2026-07,wikipedia_it_medicine_maxi_2026-07.zim
wikipedia,wikipedia,it,medicine_nopic,96468992,2026-07,wikipedia_it_medicine_nopic_2026-07.zim
wikipedia,wikipedia,it,top_maxi,4294967296,2026-07,wikipedia_it_top_maxi_2026-07.zim
wikipedia,wikipedia,it,top_mini,112197632,2026-07,wikipedia_it_top_mini_2026-07.zim
wikipedia,wikipedia,it,top_nopic,876609536,2026-07,wikipedia_it_top_nopic_2026-07.zim
wikipedia,wikipedia,iu,all_maxi,12582912,2026-05,wikipedia_iu_all_maxi_2026-05.zim
wikipedia,wikipedia,iu,all_nopic,1258291,2026-05,wikipedia_iu_all_nopic_2026-05.zim
wikipedia,wikipedia,ja,all_maxi,31138512896,2026-06,wikipedia_ja_all_maxi_2026-06.zim
wikipedia,wikipedia,ja,all_mini,3006477107,2026-06,wikipedia_ja_all_mini_2026-06.zim
wikipedia,wikipedia,ja,all_nopic,16106127360,2026-06,wikipedia_ja_all_nopic_2026-06.zim
wikipedia,wikipedia,ja,medicine_maxi,462422016,2026-07,wikipedia_ja_medicine_maxi_2026-07.zim
wikipedia,wikipedia,ja,medicine_nopic,168820736,2026-07,wikipedia_ja_medicine_nopic_2026-07.zim
wikipedia,wikipedia,ja,top_maxi,4187593114,2026-04,wikipedia_ja_top_maxi_2026-04.zim
wikipedia,wikipedia,ja,top_mini,186646528,2026-07,wikipedia_ja_top_mini_2026-07.zim
wikipedia,wikipedia,ja,top_nopic,1825361101,2026-07,wikipedia_ja_top_nopic_2026-07.zim
wikipedia,wikipedia,jam,all_maxi,24117248,2026-07,wikipedia_jam_all_maxi_2026-07.zim
wikipedia,wikipedia,jam,all_nopic,2306867,2026-07,wikipedia_jam_all_nopic_2026-07.zim
wikipedia,wikipedia,jbo,all_maxi,28311552,2026-07,wikipedia_jbo_all_maxi_2026-07.zim
wikipedia,wikipedia,jbo,all_nopic,2726298,2026-07,wikipedia_jbo_all_nopic_2026-07.zim
wikipedia,wikipedia,jv,all_maxi,673185792,2026-06,wikipedia_jv_all_maxi_2026-06.zim
wikipedia,wikipedia,jv,all_nopic,188743680,2026-06,wikipedia_jv_all_nopic_2026-06.zim
wikipedia,wikipedia,ka,all_maxi,3221225472,2026-07,wikipedia_ka_all_maxi_2026-07.zim
wikipedia,wikipedia,ka,all_mini,381681664,2026-04,wikipedia_ka_all_mini_2026-04.zim
wikipedia,wikipedia,ka,all_nopic,933232640,2026-07,wikipedia_ka_all_nopic_2026-07.zim
wikipedia,wikipedia,ka,top_maxi,1288490189,2026-07,wikipedia_ka_top_maxi_2026-07.zim
wikipedia,wikipedia,ka,top_mini,124780544,2026-07,wikipedia_ka_top_mini_2026-07.zim
wikipedia,wikipedia,ka,top_nopic,341835776,2026-07,wikipedia_ka_top_nopic_2026-07.zim
wikipedia,wikipedia,kaa,all_maxi,173015040,2026-07,wikipedia_kaa_all_maxi_2026-07.zim
wikipedia,wikipedia,kaa,all_nopic,56623104,2026-07,wikipedia_kaa_all_nopic_2026-07.zim
wikipedia,wikipedia,kab,all_maxi,125829120,2025-10,wikipedia_kab_all_maxi_2025-10.zim
wikipedia,wikipedia,kab,all_nopic,13631488,2026-07,wikipedia_kab_all_nopic_2026-07.zim
wikipedia,wikipedia,kbd,all_maxi,31457280,2026-07,wikipedia_kbd_all_maxi_2026-07.zim
wikipedia,wikipedia,kbd,all_nopic,4928307,2026-07,wikipedia_kbd_all_nopic_2026-07.zim
wikipedia,wikipedia,kbp,all_maxi,35651584,2026-07,wikipedia_kbp_all_maxi_2026-07.zim
wikipedia,wikipedia,kbp,all_nopic,3565158,2026-07,wikipedia_kbp_all_nopic_2026-07.zim
wikipedia,wikipedia,kcg,all_maxi,27262976,2026-04,wikipedia_kcg_all_maxi_2026-04.zim
wikipedia,wikipedia,kcg,all_mini,3879731,2026-07,wikipedia_kcg_all_mini_2026-07.zim
wikipedia,wikipedia,kcg,all_nopic,4928307,2026-07,wikipedia_kcg_all_nopic_2026-07.zim
wikipedia,wikipedia,kg,all_maxi,15728640,2026-06,wikipedia_kg_all_maxi_2026-06.zim
wikipedia,wikipedia,kg,all_nopic,2306867,2026-06,wikipedia_kg_all_nopic_2026-06.zim
wikipedia,wikipedia,ki,all_maxi,47185920,2026-07,wikipedia_ki_all_maxi_2026-07.zim
wikipedia,wikipedia,ki,all_nopic,2936013,2026-07,wikipedia_ki_all_nopic_2026-07.zim
wikipedia,wikipedia,kk,all_maxi,2469606195,2026-07,wikipedia_kk_all_maxi_2026-07.zim
wikipedia,wikipedia,kk,all_mini,331350016,2026-07,wikipedia_kk_all_mini_2026-07.zim
wikipedia,wikipedia,kk,all_nopic,1181116006,2026-07,wikipedia_kk_all_nopic_2026-07.zim
wikipedia,wikipedia,kk,top_maxi,678428672,2026-07,wikipedia_kk_top_maxi_2026-07.zim
wikipedia,wikipedia,kk,top_mini,80740352,2026-07,wikipedia_kk_top_mini_2026-07.zim
wikipedia,wikipedia,kk,top_nopic,201326592,2026-07,wikipedia_kk_top_nopic_2026-07.zim
wikipedia,wikipedia,kl,all_maxi,188416,2026-05,wikipedia_kl_all_maxi_2026-05.zim
wikipedia,wikipedia,kl,all_nopic,188416,2026-05,wikipedia_kl_all_nopic_2026-05.zim
wikipedia,wikipedia,km,all_maxi,255852544,2026-07,wikipedia_km_all_maxi_2026-07.zim
wikipedia,wikipedia,km,all_nopic,96468992,2026-07,wikipedia_km_all_nopic_2026-07.zim
wikipedia,wikipedia,kn,all_maxi,848297984,2026-07,wikipedia_kn_all_maxi_2026-07.zim
wikipedia,wikipedia,kn,all_nopic,269484032,2026-07,wikipedia_kn_all_nopic_2026-07.zim
wikipedia,wikipedia,kn,medicine_maxi,52428800,2026-05,wikipedia_kn_medicine_maxi_2026-05.zim
wikipedia,wikipedia,kn,medicine_nopic,16777216,2026-05,wikipedia_kn_medicine_nopic_2026-05.zim
wikipedia,wikipedia,ko,all_maxi,12884901888,2026-07,wikipedia_ko_all_maxi_2026-07.zim
wikipedia,wikipedia,ko,all_mini,1395864371,2026-07,wikipedia_ko_all_mini_2026-07.zim
wikipedia,wikipedia,ko,all_nopic,4939212390,2026-07,wikipedia_ko_all_nopic_2026-07.zim
wikipedia,wikipedia,ko,top_maxi,2362232013,2026-07,wikipedia_ko_top_maxi_2026-07.zim
wikipedia,wikipedia,ko,top_mini,161480704,2026-07,wikipedia_ko_top_mini_2026-07.zim
wikipedia,wikipedia,ko,top_nopic,824180736,2026-07,wikipedia_ko_top_nopic_2026-07.zim
wikipedia,wikipedia,koi,all_maxi,39845888,2026-07,wikipedia_koi_all_maxi_2026-07.zim
wikipedia,wikipedia,koi,all_nopic,7025459,2026-07,wikipedia_koi_all_nopic_2026-07.zim
wikipedia,wikipedia,krc,all_maxi,73400320,2026-07,wikipedia_krc_all_maxi_2026-07.zim
wikipedia,wikipedia,krc,all_nopic,9751757,2026-07,wikipedia_krc_all_nopic_2026-07.zim
wikipedia,wikipedia,ks,all_maxi,135266304,2026-04,wikipedia_ks_all_maxi_2026-04.zim
wikipedia,wikipedia,ks,all_nopic,24117248,2026-07,wikipedia_ks_all_nopic_2026-07.zim
wikipedia,wikipedia,ksh,all_maxi,29360128,2026-07,wikipedia_ksh_all_maxi_2026-07.zim
wikipedia,wikipedia,ksh,all_nopic,5557453,2026-07,wikipedia_ksh_all_nopic_2026-07.zim
wikipedia,wikipedia,ku,all_maxi,988807168,2026-07,wikipedia_ku_all_maxi_2026-07.zim
wikipedia,wikipedia,ku,all_nopic,203423744,2026-07,wikipedia_ku_all_nopic_2026-07.zim
wikipedia,wikipedia,kv,all_maxi,68157440,2026-07,wikipedia_kv_all_maxi_2026-07.zim
wikipedia,wikipedia,kv,all_nopic,14680064,2026-07,wikipedia_kv_all_nopic_2026-07.zim
wikipedia,wikipedia,kw,all_maxi,130023424,2025-08,wikipedia_kw_all_maxi_2025-08.zim
wikipedia,wikipedia,kw,all_nopic,9856614,2026-07,wikipedia_kw_all_nopic_2026-07.zim
wikipedia,wikipedia,ky,all_maxi,400556032,2026-07,wikipedia_ky_all_maxi_2026-07.zim
wikipedia,wikipedia,ky,all_nopic,149946368,2026-07,wikipedia_ky_all_nopic_2026-07.zim
wikipedia,wikipedia,la,all_maxi,2040109466,2026-07,wikipedia_la_all_maxi_2026-07.zim
wikipedia,wikipedia,la,all_mini,155189248,2026-07,wikipedia_la_all_mini_2026-07.zim
wikipedia,wikipedia,la,all_nopic,317718528,2026-07,wikipedia_la_all_nopic_2026-07.zim
wikipedia,wikipedia,la,top_maxi,1073741824,2026-04,wikipedia_la_top_maxi_2026-04.zim
wikipedia,wikipedia,la,top_mini,75497472,2026-07,wikipedia_la_top_mini_2026-07.zim
wikipedia,wikipedia,la,top_nopic,173015040,2026-07,wikipedia_la_top_nopic_2026-07.zim
wikipedia,wikipedia,lad,all_maxi,65011712,2026-07,wikipedia_lad_all_maxi_2026-07.zim
wikipedia,wikipedia,lad,all_nopic,8703181,2026-07,wikipedia_lad_all_nopic_2026-07.zim
wikipedia,wikipedia,lb,all_maxi,921698304,2026-07,wikipedia_lb_all_maxi_2026-07.zim
wikipedia,wikipedia,lb,all_nopic,183500800,2026-07,wikipedia_lb_all_nopic_2026-07.zim
wikipedia,wikipedia,lbe,all_maxi,17825792,2026-07,wikipedia_lbe_all_maxi_2026-07.zim
wikipedia,wikipedia,lbe,all_nopic,2411725,2026-07,wikipedia_lbe_all_nopic_2026-07.zim
wikipedia,wikipedia,lez,all_maxi,56623104,2026-07,wikipedia_lez_all_maxi_2026-07.zim
wikipedia,wikipedia,lez,all_nopic,16777216,2026-07,wikipedia_lez_all_nopic_2026-07.zim
wikipedia,wikipedia,lfn,all_maxi,88080384,2026-07,wikipedia_lfn_all_maxi_2026-07.zim
wikipedia,wikipedia,lfn,all_nopic,10485760,2026-07,wikipedia_lfn_all_nopic_2026-07.zim
wikipedia,wikipedia,lg,all_maxi,73400320,2026-07,wikipedia_lg_all_maxi_2026-07.zim
wikipedia,wikipedia,lg,all_nopic,23068672,2026-07,wikipedia_lg_all_nopic_2026-07.zim
wikipedia,wikipedia,li,all_maxi,204472320,2026-07,wikipedia_li_all_maxi_2026-07.zim
wikipedia,wikipedia,li,all_nopic,47185920,2026-07,wikipedia_li_all_nopic_2026-07.zim
wikipedia,wikipedia,lij,all_maxi,321912832,2026-07,wikipedia_lij_all_maxi_2026-07.zim
wikipedia,wikipedia,lij,all_nopic,27262976,2026-07,wikipedia_lij_all_nopic_2026-07.zim
wikipedia,wikipedia,lld,all_maxi,1610612736,2026-07,wikipedia_lld_all_maxi_2026-07.zim
wikipedia,wikipedia,lld,all_nopic,153092096,2026-07,wikipedia_lld_all_nopic_2026-07.zim
wikipedia,wikipedia,lmo,all_maxi,1610612736,2026-07,wikipedia_lmo_all_maxi_2026-07.zim
wikipedia,wikipedia,lmo,all_nopic,110100480,2026-07,wikipedia_lmo_all_nopic_2026-07.zim
wikipedia,wikipedia,ln,all_maxi,41943040,2026-07,wikipedia_ln_all_maxi_2026-07.zim
wikipedia,wikipedia,ln,all_nopic,8283750,2026-07,wikipedia_ln_all_nopic_2026-07.zim
wikipedia,wikipedia,lo,all_maxi,82837504,2026-07,wikipedia_lo_all_maxi_2026-07.zim
wikipedia,wikipedia,lo,all_nopic,23068672,2026-07,wikipedia_lo_all_nopic_2026-07.zim
wikipedia,wikipedia,lo,medicine_maxi,4299162,2026-07,wikipedia_lo_medicine_maxi_2026-07.zim
wikipedia,wikipedia,lo,medicine_nopic,4299162,2026-07,wikipedia_lo_medicine_nopic_2026-07.zim
wikipedia,wikipedia,lt,all_maxi,3006477107,2026-06,wikipedia_lt_all_maxi_2026-06.zim
wikipedia,wikipedia,lt,all_mini,292552704,2026-06,wikipedia_lt_all_mini_2026-06.zim
wikipedia,wikipedia,lt,all_nopic,696254464,2026-06,wikipedia_lt_all_nopic_2026-06.zim
wikipedia,wikipedia,lt,top_maxi,1181116006,2026-07,wikipedia_lt_top_maxi_2026-07.zim
wikipedia,wikipedia,lt,top_mini,79691776,2026-07,wikipedia_lt_top_mini_2026-07.zim
wikipedia,wikipedia,lt,top_nopic,229638144,2026-07,wikipedia_lt_top_nopic_2026-07.zim
wikipedia,wikipedia,ltg,all_maxi,15728640,2026-07,wikipedia_ltg_all_maxi_2026-07.zim
wikipedia,wikipedia,ltg,all_nopic,2306867,2026-07,wikipedia_ltg_all_nopic_2026-07.zim
wikipedia,wikipedia,lv,all_maxi,2254857830,2026-07,wikipedia_lv_all_maxi_2026-07.zim
wikipedia,wikipedia,lv,all_nopic,559939584,2026-07,wikipedia_lv_all_nopic_2026-07.zim
wikipedia,wikipedia,lzh,all_maxi,134217728,2026-06,wikipedia_lzh_all_maxi_2026-06.zim
wikipedia,wikipedia,lzh,all_nopic,49283072,2026-06,wikipedia_lzh_all_nopic_2026-06.zim
wikipedia,wikipedia,mad,all_maxi,67108864,2026-07,wikipedia_mad_all_maxi_2026-07.zim
wikipedia,wikipedia,mad,all_nopic,23068672,2026-07,wikipedia_mad_all_nopic_2026-07.zim
wikipedia,wikipedia,mai,all_maxi,167772160,2026-07,wikipedia_mai_all_maxi_2026-07.zim
wikipedia,wikipedia,mai,all_nopic,50331648,2026-07,wikipedia_mai_all_nopic_2026-07.zim
wikipedia,wikipedia,mdf,all_maxi,541065216,2026-06,wikipedia_mdf_all_maxi_2026-06.zim
wikipedia,wikipedia,mdf,all_nopic,29360128,2026-06,wikipedia_mdf_all_nopic_2026-06.zim
wikipedia,wikipedia,mg,all_maxi,850395136,2026-07,wikipedia_mg_all_maxi_2026-07.zim
wikipedia,wikipedia,mg,all_nopic,152043520,2026-07,wikipedia_mg_all_nopic_2026-07.zim
wikipedia,wikipedia,mhr,all_maxi,99614720,2026-07,wikipedia_mhr_all_maxi_2026-07.zim
wikipedia,wikipedia,mhr,all_nopic,23068672,2026-07,wikipedia_mhr_all_nopic_2026-07.zim
wikipedia,wikipedia,mi,all_maxi,42991616,2026-07,wikipedia_mi_all_maxi_2026-07.zim
wikipedia,wikipedia,mi,all_nopic,7864320,2026-07,wikipedia_mi_all_nopic_2026-07.zim
wikipedia,wikipedia,min,all_maxi,408944640,2026-07,wikipedia_min_all_maxi_2026-07.zim
wikipedia,wikipedia,min,all_mini,133169152,2026-07,wikipedia_min_all_mini_2026-07.zim
wikipedia,wikipedia,min,all_nopic,216006656,2026-07,wikipedia_min_all_nopic_2026-07.zim
wikipedia,wikipedia,min,top_maxi,214958080,2026-07,wikipedia_min_top_maxi_2026-07.zim
wikipedia,wikipedia,min,top_mini,39845888,2026-07,wikipedia_min_top_mini_2026-07.zim
wikipedia,wikipedia,min,top_nopic,70254592,2026-07,wikipedia_min_top_nopic_2026-07.zim
wikipedia,wikipedia,mk,all_maxi,3758096384,2026-07,wikipedia_mk_all_maxi_2026-07.zim
wikipedia,wikipedia,mk,all_mini,305135616,2026-07,wikipedia_mk_all_mini_2026-07.zim
wikipedia,wikipedia,mk,all_nopic,916455424,2026-07,wikipedia_mk_all_nopic_2026-07.zim
wikipedia,wikipedia,mk,top_maxi,1825361101,2026-07,wikipedia_mk_top_maxi_2026-07.zim
wikipedia,wikipedia,mk,top_mini,120586240,2026-07,wikipedia_mk_top_mini_2026-07.zim
wikipedia,wikipedia,mk,top_nopic,411041792,2026-07,wikipedia_mk_top_nopic_2026-07.zim
wikipedia,wikipedia,ml,all_maxi,1825361101,2026-07,wikipedia_ml_all_maxi_2026-07.zim
wikipedia,wikipedia,ml,all_nopic,573571072,2026-07,wikipedia_ml_all_nopic_2026-07.zim
wikipedia,wikipedia,ml,medicine_maxi,90177536,2026-05,wikipedia_ml_medicine_maxi_2026-05.zim
wikipedia,wikipedia,ml,medicine_nopic,28311552,2026-05,wikipedia_ml_medicine_nopic_2026-05.zim
wikipedia,wikipedia,mn,all_maxi,495976448,2026-07,wikipedia_mn_all_maxi_2026-07.zim
wikipedia,wikipedia,mn,all_nopic,122683392,2026-07,wikipedia_mn_all_nopic_2026-07.zim
wikipedia,wikipedia,mni,all_maxi,96468992,2026-07,wikipedia_mni_all_maxi_2026-07.zim
wikipedia,wikipedia,mni,all_nopic,13631488,2026-07,wikipedia_mni_all_nopic_2026-07.zim
wikipedia,wikipedia,mnw,all_maxi,92274688,2026-07,wikipedia_mnw_all_maxi_2026-07.zim
wikipedia,wikipedia,mnw,all_nopic,45088768,2026-07,wikipedia_mnw_all_nopic_2026-07.zim
wikipedia,wikipedia,mr,all_maxi,856686592,2026-07,wikipedia_mr_all_maxi_2026-07.zim
wikipedia,wikipedia,mr,all_nopic,349175808,2026-07,wikipedia_mr_all_nopic_2026-07.zim
wikipedia,wikipedia,mr,medicine_maxi,12582912,2026-05,wikipedia_mr_medicine_maxi_2026-05.zim
wikipedia,wikipedia,mr,medicine_nopic,6606029,2026-05,wikipedia_mr_medicine_nopic_2026-05.zim
wikipedia,wikipedia,mrj,all_maxi,93323264,2026-07,wikipedia_mrj_all_maxi_2026-07.zim
wikipedia,wikipedia,mrj,all_nopic,13631488,2026-07,wikipedia_mrj_all_nopic_2026-07.zim
wikipedia,wikipedia,ms,all_maxi,4294967296,2026-07,wikipedia_ms_all_maxi_2026-07.zim
wikipedia,wikipedia,ms,all_mini,497025024,2026-07,wikipedia_ms_all_mini_2026-07.zim
